Entity,Code,Year,Oil Consumption - TWh
Romania,ROU,1965,84.55641174316406
Romania,ROU,1966,88.13735961914062
Romania,ROU,1967,99.87640380859375
Romania,ROU,1968,105.33325958251953
Romania,ROU,1969,117.4267807006836
Romania,ROU,1970,127.26659393310547
Romania,ROU,1971,129.28982543945312
Romania,ROU,1972,138.00856018066406
Romania,ROU,1973,155.25238037109375
Romania,ROU,1974,142.95156860351562
Romania,ROU,1975,162.5259246826172
Romania,ROU,1976,181.33102416992188
Romania,ROU,1977,195.90225219726562
Romania,ROU,1978,217.87571716308594
Romania,ROU,1979,231.76278686523438
Romania,ROU,1980,219.39137268066406
Romania,ROU,1981,196.67184448242188
Romania,ROU,1982,193.75221252441406
Romania,ROU,1983,173.10955810546875
Romania,ROU,1984,165.70327758789062
Romania,ROU,1985,177.17991638183594
Romania,ROU,1986,189.89892578125
Romania,ROU,1987,209.30613708496094
Romania,ROU,1988,196.16819763183594
Romania,ROU,1989,202.2786407470703
Romania,ROU,1990,220.01800537109375
Romania,ROU,1991,182.63084411621094
Romania,ROU,1992,149.5438690185547
Romania,ROU,1993,141.7701873779297
Romania,ROU,1994,131.53973388671875
Romania,ROU,1995,158.80494689941406
Romania,ROU,1996,152.25682067871094
Romania,ROU,1997,159.2486572265625
Romania,ROU,1998,139.62063598632812
Romania,ROU,1999,110.90115356445312
Romania,ROU,2000,116.51866912841797
Romania,ROU,2001,124.17176055908203
Romania,ROU,2002,125.24761962890625
Romania,ROU,2003,111.20932006835938
Romania,ROU,2004,127.45269775390625
Romania,ROU,2005,123.24320983886719
Romania,ROU,2006,121.6143798828125
Romania,ROU,2007,121.89928436279297
Romania,ROU,2008,121.22535705566406
Romania,ROU,2009,107.87369537353516
Romania,ROU,2010,102.89142608642578
Romania,ROU,2011,105.70635223388672
Romania,ROU,2012,106.402099609375
Romania,ROU,2013,97.08761596679688
Romania,ROU,2014,104.19296264648438
Romania,ROU,2015,105.92894744873047
Romania,ROU,2016,110.91465759277344
Romania,ROU,2017,116.10768127441406
Romania,ROU,2018,119.3412857055664
Romania,ROU,2019,123.75360870361328
Romania,ROU,2020,116.1703109741211
Romania,ROU,2021,126.4298095703125
Russia,RUS,1985,2936.283935546875
Russia,RUS,1986,2971.359130859375
Russia,RUS,1987,2995.656005859375
Russia,RUS,1988,2972.01171875
Russia,RUS,1989,3027.455810546875
Russia,RUS,1990,2984.632080078125
Russia,RUS,1991,2908.478759765625
Russia,RUS,1992,2777.47412109375
Russia,RUS,1993,2316.02880859375
Russia,RUS,1994,2046.037353515625
Russia,RUS,1995,1785.4498291015625
Russia,RUS,1996,1539.5093994140625
Russia,RUS,1997,1526.9075927734375
Russia,RUS,1998,1462.64111328125
Russia,RUS,1999,1495.3160400390625
Russia,RUS,2000,1465.80615234375
Russia,RUS,2001,1509.421875
Russia,RUS,2002,1456.2138671875
Russia,RUS,2003,1509.1854248046875
Russia,RUS,2004,1488.4771728515625
Russia,RUS,2005,1493.8192138671875
Russia,RUS,2006,1569.591552734375
Russia,RUS,2007,1561.6669921875
Russia,RUS,2008,1611.6494140625
Russia,RUS,2009,1546.3187255859375
Russia,RUS,2010,1604.919677734375
Russia,RUS,2011,1721.7161865234375
Russia,RUS,2012,1751.1739501953125
Russia,RUS,2013,1748.8856201171875
Russia,RUS,2014,1833.6129150390625
Russia,RUS,2015,1761.9049072265625
Russia,RUS,2016,1806.7877197265625
Russia,RUS,2017,1799.7581787109375
Russia,RUS,2018,1819.4935302734375
Russia,RUS,2019,1858.5516357421875
Russia,RUS,2020,1760.1290283203125
Russia,RUS,2021,1862.9501953125
Saudi Arabia,SAU,1965,229.1355438232422
Saudi Arabia,SAU,1966,231.10159301757812
Saudi Arabia,SAU,1967,233.06764221191406
Saudi Arabia,SAU,1968,235.0585479736328
Saudi Arabia,SAU,1969,237.07052612304688
Saudi Arabia,SAU,1970,247.49395751953125
Saudi Arabia,SAU,1971,250.45640563964844
Saudi Arabia,SAU,1972,267.6435546875
Saudi Arabia,SAU,1973,283.9003601074219
Saudi Arabia,SAU,1974,297.7127685546875
Saudi Arabia,SAU,1975,227.51585388183594
Saudi Arabia,SAU,1976,265.0020446777344
Saudi Arabia,SAU,1977,306.6510009765625
Saudi Arabia,SAU,1978,331.40423583984375
Saudi Arabia,SAU,1979,400.6282958984375
Saudi Arabia,SAU,1980,327.538330078125
Saudi Arabia,SAU,1981,393.5257263183594
Saudi Arabia,SAU,1982,437.6914367675781
Saudi Arabia,SAU,1983,486.509033203125
Saudi Arabia,SAU,1984,542.3980712890625
Saudi Arabia,SAU,1985,551.1337890625
Saudi Arabia,SAU,1986,545.2589721679688
Saudi Arabia,SAU,1987,577.1380615234375
Saudi Arabia,SAU,1988,593.8245849609375
Saudi Arabia,SAU,1989,573.4452514648438
Saudi Arabia,SAU,1990,609.8970336914062
Saudi Arabia,SAU,1991,638.3372192382812
Saudi Arabia,SAU,1992,618.3812866210938
Saudi Arabia,SAU,1993,622.4703369140625
Saudi Arabia,SAU,1994,753.2654418945312
Saudi Arabia,SAU,1995,722.1708374023438
Saudi Arabia,SAU,1996,746.6578369140625
Saudi Arabia,SAU,1997,759.51904296875
Saudi Arabia,SAU,1998,807.7869873046875
Saudi Arabia,SAU,1999,836.5303344726562
Saudi Arabia,SAU,2000,861.6846313476562
Saudi Arabia,SAU,2001,912.1856689453125
Saudi Arabia,SAU,2002,942.5885009765625
Saudi Arabia,SAU,2003,998.4375
Saudi Arabia,SAU,2004,1078.32373046875
Saudi Arabia,SAU,2005,1081.90087890625
Saudi Arabia,SAU,2006,1132.6005859375
Saudi Arabia,SAU,2007,1202.923095703125
Saudi Arabia,SAU,2008,1330.5841064453125
Saudi Arabia,SAU,2009,1449.6260986328125
Saudi Arabia,SAU,2010,1593.1549072265625
Saudi Arabia,SAU,2011,1673.8184814453125
Saudi Arabia,SAU,2012,1760.6409912109375
Saudi Arabia,SAU,2013,1765.638916015625
Saudi Arabia,SAU,2014,1951.323974609375
Saudi Arabia,SAU,2015,2024.701416015625
Saudi Arabia,SAU,2016,2044.83642578125
Saudi Arabia,SAU,2017,1982.976318359375
Saudi Arabia,SAU,2018,1917.0562744140625
Saudi Arabia,SAU,2019,1884.200927734375
Saudi Arabia,SAU,2020,1816.589599609375
Saudi Arabia,SAU,2021,1830.65771484375
Singapore,SGP,1965,47.841487884521484
Singapore,SGP,1966,54.68557357788086
Singapore,SGP,1967,65.72113037109375
Singapore,SGP,1968,81.66475677490234
Singapore,SGP,1969,80.28362274169922
Singapore,SGP,1970,87.17048645019531
Singapore,SGP,1971,75.65170288085938
Singapore,SGP,1972,94.75275421142578
Singapore,SGP,1973,89.276123046875
Singapore,SGP,1974,87.9966812133789
Singapore,SGP,1975,85.97112274169922
Singapore,SGP,1976,101.95271301269531
Singapore,SGP,1977,102.32413482666016
Singapore,SGP,1978,105.32003784179688
Singapore,SGP,1979,112.32547760009766
Singapore,SGP,1980,111.5365219116211
Singapore,SGP,1981,128.3061981201172
Singapore,SGP,1982,124.87467956542969
Singapore,SGP,1983,132.2736358642578
Singapore,SGP,1984,139.04440307617188
Singapore,SGP,1985,141.76170349121094
Singapore,SGP,1986,164.403076171875
Singapore,SGP,1987,172.8289031982422
Singapore,SGP,1988,199.998291015625
Singapore,SGP,1989,228.12191772460938
Singapore,SGP,1990,272.58282470703125
Singapore,SGP,1991,277.38525390625
Singapore,SGP,1992,287.14056396484375
Singapore,SGP,1993,310.9415588378906
Singapore,SGP,1994,357.7661437988281
Singapore,SGP,1995,373.775634765625
Singapore,SGP,1996,377.4417419433594
Singapore,SGP,1997,397.7685546875
Singapore,SGP,1998,403.4772033691406
Singapore,SGP,1999,399.2940979003906
Singapore,SGP,2000,425.6581115722656
Singapore,SGP,2001,458.0210266113281
Singapore,SGP,2002,445.5660400390625
Singapore,SGP,2003,414.1965637207031
Singapore,SGP,2004,459.2264709472656
Singapore,SGP,2005,485.75537109375
Singapore,SGP,2006,521.265869140625
Singapore,SGP,2007,565.7044677734375
Singapore,SGP,2008,601.4520874023438
Singapore,SGP,2009,648.8541870117188
Singapore,SGP,2010,712.5421752929688
Singapore,SGP,2011,744.6752319335938
Singapore,SGP,2012,741.4690551757812
Singapore,SGP,2013,745.9829711914062
Singapore,SGP,2014,765.3587036132812
Singapore,SGP,2015,808.5282592773438
Singapore,SGP,2016,840.0767211914062
Singapore,SGP,2017,861.0936889648438
Singapore,SGP,2018,871.4566650390625
Singapore,SGP,2019,847.7322387695312
Singapore,SGP,2020,821.4176025390625
Singapore,SGP,2021,814.1700439453125
Slovakia,SVK,1965,27.04709815979004
Slovakia,SVK,1966,29.850929260253906
Slovakia,SVK,1967,33.213134765625
Slovakia,SVK,1968,36.70286178588867
Slovakia,SVK,1969,39.373748779296875
Slovakia,SVK,1970,47.317420959472656
Slovakia,SVK,1971,52.10809326171875
Slovakia,SVK,1972,56.999820709228516
Slovakia,SVK,1973,64.09420776367188
Slovakia,SVK,1974,65.71882629394531
Slovakia,SVK,1975,72.499267578125
Slovakia,SVK,1976,76.63874816894531
Slovakia,SVK,1977,80.18541717529297
Slovakia,SVK,1978,82.97857666015625
Slovakia,SVK,1979,84.33483123779297
Slovakia,SVK,1980,78.4333724975586
Slovakia,SVK,1981,77.34563446044922
Slovakia,SVK,1982,70.84796905517578
Slovakia,SVK,1983,69.36173248291016
Slovakia,SVK,1984,73.74437713623047
Slovakia,SVK,1985,73.22341918945312
Slovakia,SVK,1986,70.87255096435547
Slovakia,SVK,1987,69.35100555419922
Slovakia,SVK,1988,67.78850555419922
Slovakia,SVK,1989,67.18965148925781
Slovakia,SVK,1990,58.39318084716797
Slovakia,SVK,1991,51.292625427246094
Slovakia,SVK,1992,46.662635803222656
Slovakia,SVK,1993,38.61708450317383
Slovakia,SVK,1994,39.99874496459961
Slovakia,SVK,1995,38.87928771972656
Slovakia,SVK,1996,40.55369567871094
Slovakia,SVK,1997,40.5025520324707
Slovakia,SVK,1998,45.3707160949707
Slovakia,SVK,1999,41.13481903076172
Slovakia,SVK,2000,40.865020751953125
Slovakia,SVK,2001,37.86246109008789
Slovakia,SVK,2002,42.18870162963867
Slovakia,SVK,2003,39.81598663330078
Slovakia,SVK,2004,38.01397705078125
Slovakia,SVK,2005,45.5550537109375
Slovakia,SVK,2006,40.536705017089844
Slovakia,SVK,2007,42.78492736816406
Slovakia,SVK,2008,46.140472412109375
Slovakia,SVK,2009,43.37295150756836
Slovakia,SVK,2010,45.45289611816406
Slovakia,SVK,2011,44.72529602050781
Slovakia,SVK,2012,41.46345901489258
Slovakia,SVK,2013,41.51469802856445
Slovakia,SVK,2014,38.503074645996094
Slovakia,SVK,2015,41.661338806152344
Slovakia,SVK,2016,43.34878158569336
Slovakia,SVK,2017,48.778011322021484
Slovakia,SVK,2018,49.45957946777344
Slovakia,SVK,2019,47.017704010009766
Slovakia,SVK,2020,46.71666717529297
Slovakia,SVK,2021,49.06925964355469
Slovenia,SVN,1990,20.166128158569336
Slovenia,SVN,1991,19.49843406677246
Slovenia,SVN,1992,18.924423217773438
Slovenia,SVN,1993,22.754905700683594
Slovenia,SVN,1994,24.622323989868164
Slovenia,SVN,1995,26.694427490234375
Slovenia,SVN,1996,30.839427947998047
Slovenia,SVN,1997,30.863874435424805
Slovenia,SVN,1998,29.591081619262695
Slovenia,SVN,1999,29.723806381225586
Slovenia,SVN,2000,28.17051887512207
Slovenia,SVN,2001,29.37142562866211
Slovenia,SVN,2002,28.53120231628418
Slovenia,SVN,2003,28.911109924316406
Slovenia,SVN,2004,29.857954025268555
Slovenia,SVN,2005,30.32270050048828
Slovenia,SVN,2006,31.76438331604004
Slovenia,SVN,2007,31.355457305908203
Slovenia,SVN,2008,36.37651824951172
Slovenia,SVN,2009,30.949922561645508
Slovenia,SVN,2010,31.065937042236328
Slovenia,SVN,2011,30.947521209716797
Slovenia,SVN,2012,30.303865432739258
Slovenia,SVN,2013,28.657983779907227
Slovenia,SVN,2014,28.341859817504883
Slovenia,SVN,2015,27.919038772583008
Slovenia,SVN,2016,29.965105056762695
Slovenia,SVN,2017,30.685789108276367
Slovenia,SVN,2018,31.536563873291016
Slovenia,SVN,2019,30.06591033935547
Slovenia,SVN,2020,25.17172622680664
Slovenia,SVN,2021,26.711938858032227
South Africa,ZAF,1965,67.35819244384766
South Africa,ZAF,1966,73.19013977050781
South Africa,ZAF,1967,79.76972961425781
South Africa,ZAF,1968,86.70999908447266
South Africa,ZAF,1969,95.32516479492188
South Africa,ZAF,1970,103.30020141601562
South Africa,ZAF,1971,112.90513610839844
South Africa,ZAF,1972,123.0621337890625
South Africa,ZAF,1973,135.769287109375
South Africa,ZAF,1974,132.297607421875
South Africa,ZAF,1975,140.55471801757812
South Africa,ZAF,1976,142.11976623535156
South Africa,ZAF,1977,140.73818969726562
South Africa,ZAF,1978,147.8173828125
South Africa,ZAF,1979,140.08987426757812
South Africa,ZAF,1980,144.07215881347656
South Africa,ZAF,1981,156.11460876464844
South Africa,ZAF,1982,158.24546813964844
South Africa,ZAF,1983,159.8638916015625
South Africa,ZAF,1984,174.05657958984375
South Africa,ZAF,1985,170.0398712158203
South Africa,ZAF,1986,164.14242553710938
South Africa,ZAF,1987,173.64065551757812
South Africa,ZAF,1988,191.2743377685547
South Africa,ZAF,1989,198.17880249023438
South Africa,ZAF,1990,200.10171508789062
South Africa,ZAF,1991,201.7545166015625
South Africa,ZAF,1992,208.36373901367188
South Africa,ZAF,1993,216.77267456054688
South Africa,ZAF,1994,226.2335205078125
South Africa,ZAF,1995,241.26068115234375
South Africa,ZAF,1996,248.50721740722656
South Africa,ZAF,1997,252.60281372070312
South Africa,ZAF,1998,256.45294189453125
South Africa,ZAF,1999,259.9806823730469
South Africa,ZAF,2000,264.2983093261719
South Africa,ZAF,2001,269.9823913574219
South Africa,ZAF,2002,276.942138671875
South Africa,ZAF,2003,286.92315673828125
South Africa,ZAF,2004,297.6923828125
South Africa,ZAF,2005,298.2188415527344
South Africa,ZAF,2006,304.0121154785156
South Africa,ZAF,2007,310.2475280761719
South Africa,ZAF,2008,294.2247619628906
South Africa,ZAF,2009,288.5582275390625
South Africa,ZAF,2010,301.24676513671875
South Africa,ZAF,2011,304.780517578125
South Africa,ZAF,2012,312.59332275390625
South Africa,ZAF,2013,318.117431640625
South Africa,ZAF,2014,313.6771240234375
South Africa,ZAF,2015,346.10394287109375
South Africa,ZAF,2016,331.8594970703125
South Africa,ZAF,2017,331.173583984375
South Africa,ZAF,2018,331.3251647949219
South Africa,ZAF,2019,327.89324951171875
South Africa,ZAF,2020,267.8717041015625
South Africa,ZAF,2021,289.1666564941406
South America,,1965,741.8413696289062
South America,,1966,787.489013671875
South America,,1967,806.4468994140625
South America,,1968,874.498779296875
South America,,1969,910.8325805664062
South America,,1970,937.9095458984375
South America,,1971,997.0900268554688
South America,,1972,1063.5257568359375
South America,,1973,1172.523681640625
South America,,1974,1225.7904052734375
South America,,1975,1234.8935546875
South America,,1976,1297.1824951171875
South America,,1977,1352.47802734375
South America,,1978,1415.2362060546875
South America,,1979,1496.4349365234375
South America,,1980,1501.049072265625
South America,,1981,1477.8455810546875
South America,,1982,1461.373046875
South America,,1983,1411.233642578125
South America,,1984,1390.8179931640625
South America,,1985,1397.078125
South America,,1986,1489.9085693359375
South America,,1987,1528.4473876953125
South America,,1988,1575.3721923828125
South America,,1989,1556.015380859375
South America,,1990,1537.5650634765625
South America,,1991,1560.0048828125
South America,,1992,1696.003662109375
South America,,1993,1716.54052734375
South America,,1994,1842.360107421875
South America,,1995,1902.884033203125
South America,,1996,1935.4608154296875
South America,,1997,2067.47412109375
South America,,1998,2142.436279296875
South America,,1999,2190.035400390625
South America,,2000,2134.0673828125
South America,,2001,2135.44970703125
South America,,2002,2132.60986328125
South America,,2003,2084.28173828125
South America,,2004,2168.959228515625
South America,,2005,2236.537353515625
South America,,2006,2276.33349609375
South America,,2007,2438.489990234375
South America,,2008,2526.2119140625
South America,,2009,2513.46435546875
South America,,2010,2679.01708984375
South America,,2011,2792.62451171875
South America,,2012,2916.18505859375
South America,,2013,3051.621826171875
South America,,2014,3051.637939453125
South America,,2015,2913.320068359375
South America,,2016,2761.44287109375
South America,,2017,2738.072021484375
South America,,2018,2638.77685546875
South America,,2019,2595.69482421875
South America,,2020,2318.1806640625
South America,,2021,2549.02783203125
South Korea,KOR,1965,15.124585151672363
South Korea,KOR,1966,22.645341873168945
South Korea,KOR,1967,39.257144927978516
South Korea,KOR,1968,58.03968048095703
South Korea,KOR,1969,78.77083587646484
South Korea,KOR,1970,98.39097595214844
South Korea,KOR,1971,111.12396240234375
South Korea,KOR,1972,115.99296569824219
South Korea,KOR,1973,142.779541015625
South Korea,KOR,1974,147.48794555664062
South Korea,KOR,1975,167.1740264892578
South Korea,KOR,1976,187.67161560058594
South Korea,KOR,1977,223.60997009277344
South Korea,KOR,1978,255.69790649414062
South Korea,KOR,1979,287.68426513671875
South Korea,KOR,1980,284.9825439453125
South Korea,KOR,1981,282.14678955078125
South Korea,KOR,1982,280.0683898925781
South Korea,KOR,1983,293.03106689453125
South Korea,KOR,1984,294.2903137207031
South Korea,KOR,1985,311.11944580078125
South Korea,KOR,1986,338.9009094238281
South Korea,KOR,1987,356.2642822265625
South Korea,KOR,1988,425.9541320800781
South Korea,KOR,1989,486.68194580078125
South Korea,KOR,1990,589.9107055664062
South Korea,KOR,1991,717.34765625
South Korea,KOR,1992,868.0751342773438
South Korea,KOR,1993,953.181884765625
South Korea,KOR,1994,1046.2952880859375
South Korea,KOR,1995,1141.5755615234375
South Korea,KOR,1996,1221.4814453125
South Korea,KOR,1997,1342.77587890625
South Korea,KOR,1998,1117.2620849609375
South Korea,KOR,1999,1198.3897705078125
South Korea,KOR,2000,1227.2626953125
South Korea,KOR,2001,1227.475341796875
South Korea,KOR,2002,1249.2562255859375
South Korea,KOR,2003,1259.7490234375
South Korea,KOR,2004,1250.865478515625
South Korea,KOR,2005,1257.23779296875
South Korea,KOR,2006,1258.553466796875
South Korea,KOR,2007,1292.233154296875
South Korea,KOR,2008,1232.241943359375
South Korea,KOR,2009,1246.8797607421875
South Korea,KOR,2010,1273.99853515625
South Korea,KOR,2011,1286.90576171875
South Korea,KOR,2012,1332.9853515625
South Korea,KOR,2013,1335.0174560546875
South Korea,KOR,2014,1329.7904052734375
South Korea,KOR,2015,1393.776611328125
South Korea,KOR,2016,1519.514892578125
South Korea,KOR,2017,1504.5675048828125
South Korea,KOR,2018,1499.6988525390625
South Korea,KOR,2019,1486.99462890625
South Korea,KOR,2020,1405.67529296875
South Korea,KOR,2021,1497.4317626953125
South and Central America (BP),,1965,1014.0262451171875
South and Central America (BP),,1966,1067.0047607421875
South and Central America (BP),,1967,1097.7972412109375
South and Central America (BP),,1968,1172.6041259765625
South and Central America (BP),,1969,1217.7325439453125
South and Central America (BP),,1970,1282.945556640625
South and Central America (BP),,1971,1350.2467041015625
South and Central America (BP),,1972,1455.6798095703125
South and Central America (BP),,1973,1594.361572265625
South and Central America (BP),,1974,1648.1173095703125
South and Central America (BP),,1975,1645.855712890625
South and Central America (BP),,1976,1719.8939208984375
South and Central America (BP),,1977,1794.844482421875
South and Central America (BP),,1978,1863.3116455078125
South and Central America (BP),,1979,1948.16455078125
South and Central America (BP),,1980,1987.76611328125
South and Central America (BP),,1981,1966.1273193359375
South and Central America (BP),,1982,1898.606201171875
South and Central America (BP),,1983,1828.6605224609375
South and Central America (BP),,1984,1827.863037109375
South and Central America (BP),,1985,1811.6580810546875
South and Central America (BP),,1986,1899.620849609375
South and Central America (BP),,1987,1948.807861328125
South and Central America (BP),,1988,1994.860595703125
South and Central America (BP),,1989,1995.54150390625
South and Central America (BP),,1990,1979.2474365234375
South and Central America (BP),,1991,1999.738525390625
South and Central America (BP),,1992,2137.6923828125
South and Central America (BP),,1993,2164.970458984375
South and Central America (BP),,1994,2315.874755859375
South and Central America (BP),,1995,2390.882080078125
South and Central America (BP),,1996,2435.38623046875
South and Central America (BP),,1997,2592.921142578125
South and Central America (BP),,1998,2701.432373046875
South and Central America (BP),,1999,2738.755126953125
South and Central America (BP),,2000,2738.798095703125
South and Central America (BP),,2001,2756.01953125
South and Central America (BP),,2002,2757.41845703125
South and Central America (BP),,2003,2712.166748046875
South and Central America (BP),,2004,2803.562744140625
South and Central America (BP),,2005,2870.107421875
South and Central America (BP),,2006,2927.009521484375
South and Central America (BP),,2007,3087.1025390625
South and Central America (BP),,2008,3161.0068359375
South and Central America (BP),,2009,3119.56005859375
South and Central America (BP),,2010,3281.703857421875
South and Central America (BP),,2011,3409.207763671875
South and Central America (BP),,2012,3523.3134765625
South and Central America (BP),,2013,3644.015625
South and Central America (BP),,2014,3642.258544921875
South and Central America (BP),,2015,3538.85693359375
South and Central America (BP),,2016,3409.7392578125
South and Central America (BP),,2017,3378.478515625
South and Central America (BP),,2018,3270.369140625
South and Central America (BP),,2019,3236.026123046875
South and Central America (BP),,2020,2851.3056640625
South and Central America (BP),,2021,3142.6513671875
Spain,ESP,1965,166.38136291503906
Spain,ESP,1966,196.8334197998047
Spain,ESP,1967,238.4801025390625
Spain,ESP,1968,253.30059814453125
Spain,ESP,1969,288.3812561035156
Spain,ESP,1970,328.9857482910156
Spain,ESP,1971,362.1099548339844
Spain,ESP,1972,381.81463623046875
Spain,ESP,1973,458.62744140625
Spain,ESP,1974,480.7413635253906
Spain,ESP,1975,499.9047546386719
Spain,ESP,1976,567.0282592773438
Spain,ESP,1977,535.3549194335938
Spain,ESP,1978,551.2884521484375
Spain,ESP,1979,584.306640625
Spain,ESP,1980,618.6683959960938
Spain,ESP,1981,599.0389404296875
Spain,ESP,1982,566.2869873046875
Spain,ESP,1983,567.430908203125
Spain,ESP,1984,535.1809692382812
Spain,ESP,1985,515.220703125
Spain,ESP,1986,510.478515625
Spain,ESP,1987,536.0966796875
Spain,ESP,1988,548.8795166015625
Spain,ESP,1989,575.178955078125
Spain,ESP,1990,556.6000366210938
Spain,ESP,1991,568.648681640625
Spain,ESP,1992,637.35791015625
Spain,ESP,1993,607.8931274414062
Spain,ESP,1994,638.5445556640625
Spain,ESP,1995,679.2640380859375
Spain,ESP,1996,697.5842895507812
Spain,ESP,1997,724.837646484375
Spain,ESP,1998,785.5994262695312
Spain,ESP,1999,812.9288940429688
Spain,ESP,2000,823.6165161132812
Spain,ESP,2001,858.1524047851562
Spain,ESP,2002,865.2422485351562
Spain,ESP,2003,885.7154541015625
Spain,ESP,2004,906.6070556640625
Spain,ESP,2005,914.4219970703125
Spain,ESP,2006,920.4873046875
Spain,ESP,2007,927.2969360351562
Spain,ESP,2008,895.16552734375
Spain,ESP,2009,839.86474609375
Spain,ESP,2010,817.320068359375
Spain,ESP,2011,779.9971923828125
Spain,ESP,2012,729.06787109375
Spain,ESP,2013,685.2794799804688
Spain,ESP,2014,683.4905395507812
Spain,ESP,2015,706.5230102539062
Spain,ESP,2016,730.211669921875
Spain,ESP,2017,733.9861450195312
Spain,ESP,2018,748.0570678710938
Spain,ESP,2019,748.7286376953125
Spain,ESP,2020,615.0779418945312
Spain,ESP,2021,680.6800537109375
Sri Lanka,LKA,1965,9.37451457977295
Sri Lanka,LKA,1966,9.601324081420898
Sri Lanka,LKA,1967,9.834314346313477
Sri Lanka,LKA,1968,10.081402778625488
Sri Lanka,LKA,1969,10.303508758544922
Sri Lanka,LKA,1970,17.574522018432617
Sri Lanka,LKA,1971,17.690093994140625
Sri Lanka,LKA,1972,18.611621856689453
Sri Lanka,LKA,1973,19.797039031982422
Sri Lanka,LKA,1974,15.81242561340332
Sri Lanka,LKA,1975,16.391979217529297
Sri Lanka,LKA,1976,15.962420463562012
Sri Lanka,LKA,1977,17.061384201049805
Sri Lanka,LKA,1978,17.617271423339844
Sri Lanka,LKA,1979,18.4677677154541
Sri Lanka,LKA,1980,18.610116958618164
Sri Lanka,LKA,1981,19.500782012939453
Sri Lanka,LKA,1982,21.070388793945312
Sri Lanka,LKA,1983,21.86578941345215
Sri Lanka,LKA,1984,20.62396812438965
Sri Lanka,LKA,1985,18.367429733276367
Sri Lanka,LKA,1986,19.134302139282227
Sri Lanka,LKA,1987,21.290077209472656
Sri Lanka,LKA,1988,19.79378890991211
Sri Lanka,LKA,1989,18.507244110107422
Sri Lanka,LKA,1990,20.58785057067871
Sri Lanka,LKA,1991,20.604215621948242
Sri Lanka,LKA,1992,23.41690444946289
Sri Lanka,LKA,1993,23.671653747558594
Sri Lanka,LKA,1994,25.714017868041992
Sri Lanka,LKA,1995,27.378433227539062
Sri Lanka,LKA,1996,33.236602783203125
Sri Lanka,LKA,1997,34.04011917114258
Sri Lanka,LKA,1998,35.57687759399414
Sri Lanka,LKA,1999,38.35612869262695
Sri Lanka,LKA,2000,44.05652618408203
Sri Lanka,LKA,2001,42.859432220458984
Sri Lanka,LKA,2002,45.48564147949219
Sri Lanka,LKA,2003,44.72518539428711
Sri Lanka,LKA,2004,44.74943161010742
Sri Lanka,LKA,2005,51.17344665527344
Sri Lanka,LKA,2006,52.584529876708984
Sri Lanka,LKA,2007,55.7286262512207
Sri Lanka,LKA,2008,51.22880935668945
Sri Lanka,LKA,2009,52.808616638183594
Sri Lanka,LKA,2010,52.98066711425781
Sri Lanka,LKA,2011,59.07734680175781
Sri Lanka,LKA,2012,63.09419631958008
Sri Lanka,LKA,2013,53.987403869628906
Sri Lanka,LKA,2014,61.10745620727539
Sri Lanka,LKA,2015,63.77180480957031
Sri Lanka,LKA,2016,75.87825012207031
Sri Lanka,LKA,2017,73.49901580810547
Sri Lanka,LKA,2018,70.72488403320312
Sri Lanka,LKA,2019,76.57341766357422
Sri Lanka,LKA,2020,69.27200317382812
Sri Lanka,LKA,2021,66.69932556152344
Sweden,SWE,1965,229.7032470703125
Sweden,SWE,1966,259.65667724609375
Sweden,SWE,1967,258.7803955078125
Sweden,SWE,1968,292.7101745605469
Sweden,SWE,1969,313.5150451660156
Sweden,SWE,1970,341.14208984375
Sweden,SWE,1971,320.8070983886719
Sweden,SWE,1972,329.28509521484375
Sweden,SWE,1973,336.5918273925781
Sweden,SWE,1974,302.3184814453125
Sweden,SWE,1975,301.48468017578125
Sweden,SWE,1976,332.4261779785156
Sweden,SWE,1977,322.33050537109375
Sweden,SWE,1978,389.0616149902344
Sweden,SWE,1979,418.846435546875
Sweden,SWE,1980,369.62615966796875
Sweden,SWE,1981,332.4577941894531
Sweden,SWE,1982,309.0679931640625
Sweden,SWE,1983,268.6585998535156
Sweden,SWE,1984,256.70611572265625
Sweden,SWE,1985,275.2220153808594
Sweden,SWE,1986,293.9449768066406
Sweden,SWE,1987,253.78843688964844
Sweden,SWE,1988,237.56390380859375
Sweden,SWE,1989,228.21937561035156
Sweden,SWE,1990,227.74012756347656
Sweden,SWE,1991,196.22267150878906
Sweden,SWE,1992,206.68946838378906
Sweden,SWE,1993,203.13209533691406
Sweden,SWE,1994,215.1524200439453
Sweden,SWE,1995,204.58392333984375
Sweden,SWE,1996,218.7903594970703
Sweden,SWE,1997,205.33779907226562
Sweden,SWE,1998,231.65985107421875
Sweden,SWE,1999,222.6026153564453
Sweden,SWE,2000,192.10745239257812
Sweden,SWE,2001,195.41195678710938
Sweden,SWE,2002,198.4418182373047
Sweden,SWE,2003,212.62779235839844
Sweden,SWE,2004,203.5915985107422
Sweden,SWE,2005,203.84422302246094
Sweden,SWE,2006,205.53517150878906
Sweden,SWE,2007,200.6166229248047
Sweden,SWE,2008,189.4597930908203
Sweden,SWE,2009,182.32200622558594
Sweden,SWE,2010,181.97824096679688
Sweden,SWE,2011,168.72264099121094
Sweden,SWE,2012,166.2284698486328
Sweden,SWE,2013,164.07562255859375
Sweden,SWE,2014,160.58343505859375
Sweden,SWE,2015,157.4728240966797
